longitude,latitude,Feature:string,GLF#:integer,parent_ima:string,glf_head_e:double,glf_head_l:double,glf_termin:double,glf_termin1:double,midchannel:double,midchannel1:double,midchannel2:double,midchannel3:double,center_e_l:double,center_lat:double,glf_length:double,glf_width_:double,glf_area_s:double,glf_orient:double,buffer_min:double,buffer_max:double,buffer_mea:double,buffer_std:double,elongation:double,Fill Color:color
226.19955,38.42505,point,97,P21_009251_2184_XN_38N134W,226.1943,38.3902,226.2048,38.4639,226.2117,38.4236,226.187,38.4265,226.2,38.43,4.4,1.16,5.1,6.37,-1416.0,315.0,-548.53,530.14,3.79,0 204 255
224.67004,38.7012,point,98,P16_007168_2187_XN_38N136W,224.6721,38.6821,224.668,38.7173,224.6744,38.7012,224.6685,38.7012,224.67,38.7,2.09,0.27,0.57,354.81,-2025.0,-414.0,-906.17,415.68,7.68,0 204 255
224.64665,38.70725,point,99,P16_007168_2187_XN_38N136W,224.6439,38.6919,224.6494,38.7205,224.6462,38.7067,224.6388,38.7078,224.65,38.71,1.71,0.35,0.6,8.53,-2038.0,-365.0,-1179.17,505.63,4.92,0 204 255
224.90175,38.71245,point,100,P16_007168_2187_XN_38N136W,224.9302,38.6699,224.8733,38.7337,224.9192,38.721,224.9148,38.7039,224.9,38.71,4.61,1.03,4.76,325.18,-1355.0,-173.0,-672.27,300.69,4.46,0 204 255
222.0654,38.8683,point,101,P17_007735_2186_XN_38N137W,222.0637,38.8538,222.0671,38.8821,222.0707,38.8678,222.0637,38.8688,222.07,38.87,1.68,0.33,0.55,5.34,-1462.0,-594.0,-981.89,268.79,5.13,0 204 255
221.20979,39.04375,point,102,P20_009027_2190_XN_39N138W,221.2056,39.0192,221.214,39.0645,221.2122,39.0421,221.2047,39.0454,221.21,39.04,2.71,0.4,1.08,8.19,-1921.0,-919.0,-1476.65,237.09,6.84,0 204 255
221.23265,39.44105,point,103,P20_009027_2190_XN_39N138W,221.2351,39.3875,221.2302,39.481,221.2507,39.4412,221.2148,39.4409,221.23,39.44,5.55,1.64,9.11,357.68,-2765.0,-1338.0,-2087.31,415.44,3.38,0 204 255
221.8644,38.9154,point,104,B01_010161_2195_XN_39N138W,221.8416,38.8806,221.8872,38.9536,221.8682,38.9121,221.8577,38.9187,221.86,38.92,4.81,0.62,2.99,25.91,-1634.0,-574.0,-1024.82,292.33,7.73,0 204 255
220.13425,39.18105,point,105,P12_005731_2197_XI_39N140W,220.1101,39.1978,220.1584,39.1655,220.1289,39.1748,220.1379,39.1873,220.13,39.18,2.93,0.85,2.49,130.77,-2914.0,-2179.0,-2611.01,157.65,3.45,0 204 255
218.0929,35.72585,point,106,P16_007221_2138_XN_33N141W,218.0845,35.7083,218.1013,35.7388,218.0977,35.7234,218.0894,35.7283,218.09,35.73,1.98,0.49,0.98,24.09,-3153.0,-1748.0,-2222.29,380.31,4.01,0 204 255
218.0652,35.76185,point,107,P16_007221_2138_XN_33N141W,218.0535,35.7232,218.0769,35.7915,218.0718,35.7593,218.0623,35.7644,218.07,35.76,4.2,0.55,2.3,15.53,-3201.0,-1756.0,-2373.27,370.15,7.67,0 204 255
218.0354,34.06325,point,108,B03_010860_2131_XI_33N141W,217.9458,34.0955,218.125,34.0115,218.0693,34.0491,218.0811,34.0774,218.04,34.06,10.11,1.77,17.94,119.45,-767.0,-528.0,-604.63,50.38,5.7,0 204 255
217.86916,33.88355,point,109,B03_010860_2131_XI_33N141W,217.8887,33.9129,217.8496,33.8577,217.854,33.8938,217.8892,33.8733,217.87,33.88,3.8,2.12,8.03,210.47,-922.0,-497.0,-745.74,115.2,1.79,0 204 255
217.69701,33.9518,point,110,P12_005863_2155_XI_35N142W,217.6926,33.9419,217.7014,33.9575,217.7063,33.9487,217.6904,33.9549,217.7,33.95,1.02,0.86,0.88,25.07,-1409.0,-1102.0,-1285.95,81.88,1.18,0 204 255
217.72729,33.9165,point,111,P18_008078_2117_XI_31N142W,217.75,33.9485,217.7046,33.9007,217.7231,33.9216,217.7402,33.9114,217.73,33.92,3.61,1.04,3.74,218.25,-1229.0,-695.0,-974.04,107.8,3.48,0 204 255
217.64795,33.88015,point,112,P18_008078_2117_XI_31N142W,217.667,33.9055,217.6289,33.8479,217.6431,33.885,217.6685,33.8753,217.65,33.88,3.89,1.38,5.36,208.78,-1529.0,-800.0,-1261.33,134.67,2.83,0 204 255
217.84206,33.79545,point,113,P18_008078_2117_XI_31N142W,217.8599,33.8284,217.8242,33.7669,217.8286,33.8035,217.8584,33.7874,217.84,33.8,4.05,1.75,7.09,205.76,-1498.0,-673.0,-1093.35,165.29,2.31,0 204 255
187.22255,38.2605,point,114,P17_007644_2187_XN_38N172W,187.1973,38.262,187.2478,38.2586,187.2241,38.2515,187.2249,38.2695,187.22,38.26,2.36,1.07,2.52,94.89,-3711.0,-3378.0,-3585.66,62.44,2.21,0 204 255
187.9111,38.76225,point,115,B01_010004_2181_XN_38N172W,187.9775,38.7254,187.8447,38.7898,187.917,38.7747,187.9077,38.7498,187.91,38.76,7.23,1.54,11.11,301.92,-3544.0,-3102.0,-3370.46,98.85,4.7,0 204 255
184.0591,33.7888,point,116,P18_007921_2130_XN_33N175W,184.0381,33.762,184.0801,33.8259,184.0776,33.7849,184.062,33.7927,184.06,33.79,4.32,0.9,3.87,28.63,-3928.0,-3405.0,-3773.92,187.32,4.81,0 204 255
183.99561,33.69585,point,117,P18_007921_2130_XN_33N175W,184.0298,33.7503,183.9614,33.6262,183.9829,33.7088,183.999,33.6829,184.0,33.7,8.09,1.73,13.99,204.66,-3906.0,-3135.0,-3520.73,174.93,4.68,0 204 255
183.98195,33.83715,point,118,P18_007921_2130_XN_33N175W,183.9722,33.8093,183.9917,33.8811,184.0034,33.8303,183.9829,33.844,183.98,33.84,4.36,1.3,5.65,12.71,-3923.0,-3098.0,-3537.54,249.58,3.37,0 204 255
182.93285,32.926,point,119,P21_009068_2141_XN_34N177W,182.896,32.9343,182.9697,32.9148,182.9312,32.9138,182.9409,32.9382,182.93,32.93,3.84,1.52,5.86,107.48,-3794.0,-2940.0,-3369.41,211.86,2.52,0 204 255
182.69334,34.1985,point,120,P21_009068_2141_XN_34N177W,182.6689,34.2171,182.7178,34.1756,182.6826,34.1892,182.6992,34.2078,182.69,34.2,3.43,1.37,4.71,135.72,-3886.0,-3785.0,-3851.2,35.16,2.51,0 204 255
182.645,34.2564,point,121,P21_009068_2141_XN_34N177W,182.667,34.216,182.623,34.2883,182.6646,34.263,182.6416,34.2498,182.65,34.26,4.8,1.37,6.58,333.31,-3958.0,-3203.0,-3677.76,151.21,3.5,0 204 255
182.64305,33.8279,point,122,P21_009068_2141_XN_34N177W,182.5742,33.7556,182.7119,33.9138,182.6807,33.7996,182.6045,33.8562,182.64,33.83,11.57,5.03,58.24,35.83,-3718.0,-2864.0,-3284.7,260.1,2.3,0 204 255
170.42065,33.43335,point,123,P17_007526_2146_XN_34N189W,170.4661,33.4509,170.3752,33.4151,170.4067,33.4441,170.4172,33.4226,170.42,33.43,4.97,1.38,6.84,244.76,-3743.0,-2643.0,-3395.49,286.7,3.61,0 204 255
170.66846,31.3618,point,124,P17_007671_2122_XN_32N190W,170.6265,31.3801,170.7104,31.3513,170.665,31.3518,170.6729,31.3718,170.67,31.36,4.58,1.25,5.73,111.88,-3355.0,-2448.0,-2862.01,215.71,3.66,0 204 255
167.5923,31.3606,point,125,P02_001843_2116_XN_31N192W,167.418,31.3894,167.7666,31.325,167.5479,31.3347,167.5557,31.3865,167.59,31.36,18.05,3.1,55.88,102.12,-2908.0,-1763.0,-2635.51,236.79,5.83,0 204 255
167.13486,31.4099,point,126,P04_002621_2125_XN_32N192W,167.1313,31.3967,167.1384,31.4216,167.1418,31.4085,167.1304,31.4113,167.13,31.41,1.52,0.6,0.91,13.68,-2998.0,-2089.0,-2678.21,300.78,2.53,0 204 255
167.1033,31.40635,point,127,P04_002621_2125_XN_32N192W,167.1052,31.3902,167.1014,31.4237,167.1039,31.4068,167.0933,31.4059,167.1,31.41,1.99,0.54,1.07,354.47,-3010.0,-1982.0,-2574.09,331.71,3.7,0 204 255
167.3385,31.6121,point,128,P04_002621_2125_XN_32N192W,167.3221,31.5939,167.3549,31.6315,167.3444,31.6088,167.3347,31.6154,167.34,31.61,2.78,0.63,1.74,36.6,-2528.0,-1786.0,-2188.27,179.54,4.43,0 204 255
167.07651,31.4031,point,129,P11_005522_2119_XN_31N193W,167.0759,31.3882,167.0771,31.4146,167.0825,31.4026,167.0691,31.4036,167.08,31.4,1.57,0.68,1.07,2.22,-3054.0,-1833.0,-2614.43,318.22,2.3,0 204 255
166.9548,31.7262,point,130,P11_005522_2119_XN_31N193W,166.9697,31.7036,166.9399,31.75,166.9624,31.7295,166.9502,31.7229,166.95,31.73,3.13,0.73,2.28,331.36,-3447.0,-2463.0,-2983.44,254.37,4.3,0 204 255
166.98715,31.7406,point,131,P11_005522_2119_XN_31N193W,166.9968,31.7083,166.9775,31.761,166.9995,31.74,166.9844,31.7412,166.99,31.74,3.27,0.76,2.5,342.7,-3444.0,-2406.0,-2863.11,241.85,4.28,0 204 255
167.00145,31.74845,point,132,P11_005522_2119_XN_31N193W,167.0234,31.731,166.9795,31.7644,167.009,31.7554,167.0017,31.7415,167.0,31.75,2.97,0.9,2.68,311.83,-3402.0,-2404.0,-2859.76,237.02,3.29,0 204 255
166.58804,31.4269,point,133,P21_009240_2109_XN_30N193W,166.6138,31.4109,166.5623,31.4348,166.5947,31.4346,166.5884,31.4192,166.59,31.43,2.97,0.97,2.87,298.55,-3464.0,-2324.0,-3059.38,293.84,3.07,0 204 255
166.55385,31.34565,point,134,P21_009240_2109_XN_30N193W,166.5769,31.3206,166.5308,31.3616,166.5654,31.3523,166.5547,31.339,166.55,31.35,3.37,0.96,3.22,316.17,-3436.0,-2331.0,-3119.82,224.93,3.52,0 204 255
164.93385,39.7898,point,135,P17_007658_2175_XN_37N194W,164.9229,39.8049,164.9448,39.7761,164.9272,39.7854,164.9404,39.7942,164.93,39.79,1.98,0.8,1.57,149.7,-2533.0,-1944.0,-2339.89,130.0,2.48,0 204 255
164.9812,39.55595,point,136,P17_007658_2175_XN_37N194W,164.9912,39.5974,164.9712,39.5266,164.9731,39.5589,164.9966,39.553,164.98,39.56,4.29,1.13,4.85,192.29,-2222.0,-947.0,-1636.1,342.82,3.8,0 204 255
164.68115,39.6216,point,137,P17_007658_2175_XN_37N194W,164.6616,39.6555,164.7007,39.596,164.6719,39.6189,164.7056,39.6243,164.68,39.62,3.95,1.57,6.21,153.14,-2622.0,-1671.0,-2164.51,204.16,2.52,0 204 255
164.9192,39.66995,point,138,P17_007658_2175_XN_37N194W,164.9199,39.6179,164.9185,39.7322,164.9199,39.6692,164.8765,39.6707,164.92,39.67,6.78,1.98,13.43,359.46,-2413.0,-1103.0,-1991.59,281.64,3.42,0 204 255
164.9463,39.0818,point,139,P17_007658_2175_XN_37N194W,164.9575,39.0584,164.9351,39.1067,164.9624,39.0867,164.9326,39.0769,164.95,39.08,3.04,1.49,4.53,340.21,-2174.0,-1084.0,-1640.21,300.14,2.04,0 204 255
165.5244,39.74955,point,140,P19_008594_2203_XI_40N194W,165.5508,39.7122,165.498,39.781,165.5518,39.7571,165.5107,39.742,165.52,39.75,4.73,2.08,9.83,329.47,-2159.0,-1206.0,-1921.1,186.62,2.28,0 204 255
165.5276,39.6128,point,141,P19_008594_2203_XI_40N194W,165.5664,39.6565,165.4888,39.5911,165.5176,39.6248,165.5469,39.6008,165.53,39.61,5.25,1.95,10.25,222.45,-1841.0,-741.0,-1254.05,223.22,2.69,0 204 255
164.84135,35.14625,point,142,P14_006656_2169_XN_36N195W,164.7188,35.1795,164.9639,35.1306,164.8457,35.1062,164.8613,35.1863,164.84,35.15,12.23,4.81,58.78,103.64,-3173.0,-2127.0,-2712.24,270.08,2.54,0 204 255
164.75591,35.554,point,143,P14_006656_2169_XN_36N195W,164.6475,35.6912,164.8643,35.616,164.75,35.5379,164.751,35.5701,164.76,35.55,11.35,1.91,21.67,113.05,-2988.0,-1797.0,-2275.61,188.06,5.95,0 204 255
164.9192,36.5137,point,144,P14_006656_2169_XN_36N195W,164.8174,36.5667,165.021,36.4588,164.9063,36.5066,164.9346,36.5208,164.92,36.51,11.62,1.59,18.46,123.34,-2814.0,-1315.0,-2419.89,360.19,7.31,0 204 255
164.67555,36.92945,point,145,P14_006656_2169_XN_36N195W,164.5933,36.9573,164.7578,36.9763,164.6729,36.8997,164.6753,36.9592,164.68,36.93,7.87,3.53,27.77,81.72,-2711.0,-2134.0,-2451.95,111.43,2.23,0 204 255
164.47804,34.1287,point,146,P16_007368_2152_XN_35N195W,164.4014,34.2068,164.5547,34.0447,164.4385,34.0965,164.5117,34.1609,164.48,34.13,12.2,5.24,63.95,141.9,-3032.0,-1913.0,-2753.86,250.5,2.33,0 204 255
164.24644,34.78465,point,147,P16_007368_2152_XN_35N195W,164.2732,34.812,164.2197,34.7674,164.2498,34.7927,164.2632,34.7766,164.25,34.78,3.71,1.16,4.29,224.59,-2488.0,-1204.0,-1806.15,249.58,3.21,0 204 255
164.98386,49.1697,point,148,P16_007447_2291_XN_49N195W,164.915,49.2029,165.0527,49.1404,164.9805,49.1599,164.9937,49.1795,164.98,49.17,6.5,1.27,8.25,124.72,-3458.0,-1987.0,-2665.3,366.3,5.12,0 204 255
164.396,43.63745,point,149,P21_009095_2225_XN_42N195W,164.356,43.676,164.436,43.6126,164.3882,43.6272,164.4043,43.6477,164.4,43.64,5.09,1.4,7.11,137.57,-2394.0,-981.0,-1893.31,363.12,3.64,0 204 255
164.24535,37.34705,point,150,B05_011785_2160_XN_36N195W,164.2278,37.2962,164.2629,37.376,164.2327,37.344,164.2161,37.3501,164.25,37.35,5.01,0.86,4.32,19.27,-2257.0,-1127.0,-1539.98,277.17,5.81,0 204 255
163.9337,38.1005,point,151,P12_005799_2188_XI_38N196W,163.9817,38.1079,163.8857,38.0918,163.929,38.1065,163.9326,38.0945,163.93,38.1,4.58,0.73,3.35,258.0,-1508.0,-435.0,-916.42,239.42,6.26,0 204 255
163.8988,38.0365,point,152,P12_005799_2188_XI_38N196W,163.9272,38.0293,163.8704,38.0474,163.9058,38.0476,163.8992,38.0254,163.9,38.04,2.86,1.35,3.87,292.05,-1787.0,-604.0,-1128.52,293.16,2.12,0 204 255
163.8701,36.5337,point,153,P13_006155_2187_XN_38N196W,163.8369,36.5564,163.9033,36.4954,163.8799,36.5266,163.8828,36.5408,163.87,36.53,4.8,0.85,4.1,138.8,-2407.0,-975.0,-1614.34,314.8,5.63,0 204 255
163.80666,37.083,point,154,P13_006155_2187_XN_38N196W,163.8599,37.0886,163.7534,37.0779,163.8091,37.0969,163.8105,37.0691,163.81,37.08,5.08,1.65,8.37,262.85,-2098.0,-1131.0,-1781.0,301.8,3.08,0 204 255
163.80115,38.8651,point,155,P13_006155_2187_XN_38N196W,163.8474,38.8653,163.7549,38.8635,163.8035,38.874,163.803,38.8562,163.8,38.87,4.27,1.06,4.51,268.6,-2360.0,-1207.0,-1792.17,233.1,4.05,0 204 255
163.89211,35.81595,point,156,P20_008660_2161_XN_36N196W,163.9634,35.7576,163.8208,35.8655,163.873,35.825,163.854,35.8069,163.89,35.82,9.37,1.41,13.21,313.06,-2821.0,-1727.0,-2288.68,294.09,6.65,0 204 255
163.7068,34.02615,point,157,B02_010506_2142_XN_34N196W,163.6997,34.0039,163.7139,34.0508,163.7188,34.0232,163.6987,34.0291,163.71,34.03,2.87,1.05,3.0,14.08,-3333.0,-2698.0,-3193.08,135.63,2.74,0 204 255
164.05515,35.854,point,159,B03_010796_2157_XI_35N196W,164.0854,35.7551,164.0249,35.9182,164.1353,35.8718,163.9702,35.8362,164.06,35.85,10.09,8.21,82.85,343.28,-2490.0,-1387.0,-2080.38,285.4,1.23,0 204 255
162.96385,36.3594,point,160,P15_006722_2167_XN_36N197W,162.9907,36.3372,162.937,36.3777,162.9722,36.3714,162.9551,36.3474,162.96,36.36,3.51,1.64,5.76,313.14,-2809.0,-1968.0,-2370.23,215.41,2.14,0 204 255
162.1665,36.3916,point,161,P17_007579_2166_XN_36N197W,162.146,36.3445,162.187,36.4216,162.1738,36.385,162.1479,36.3982,162.17,36.39,4.97,1.46,7.27,23.16,-2245.0,-1435.0,-1771.32,206.95,3.4,0 204 255
162.23145,36.35745,point,162,P17_007579_2166_XN_36N197W,162.2085,36.3347,162.2544,36.3899,162.2549,36.3528,162.2363,36.3621,162.23,36.36,3.94,1.05,4.11,33.79,-2285.0,-1199.0,-1764.32,269.36,3.77,0 204 255
162.1642,33.4468,point,163,P18_007935_2132_XN_33N197W,162.126,33.4839,162.2024,33.4224,162.1648,33.4424,162.1743,33.4512,162.16,33.45,5.25,0.7,3.69,133.95,-2296.0,-1095.0,-1803.09,312.62,7.48,0 204 255
163.0957,36.43095,point,164,B01_009939_2167_XN_36N197W,163.0605,36.3982,163.1309,36.4656,163.1152,36.4197,163.0898,36.4422,163.1,36.43,5.22,1.8,9.4,40.02,-3149.0,-2537.0,-3011.06,98.21,2.9,0 204 255
163.0215,36.4505,point,165,B01_009939_2167_XN_36N197W,163.0293,36.3914,163.0137,36.5242,163.0215,36.4422,162.9746,36.4588,163.02,36.45,7.91,2.44,19.31,354.61,-3105.0,-1847.0,-2538.04,309.97,3.24,0 204 255
163.03755,44.5961,point,166,B07_012352_2237_XI_43N197W,163.0439,44.5757,163.0312,44.6282,163.0491,44.6001,163.03,44.5921,163.04,44.6,3.16,0.94,2.95,350.23,-2851.0,-2740.0,-2814.54,24.41,3.38,0 204 255
163.03165,44.5502,point,167,B07_012352_2237_XI_43N197W,163.0369,44.5637,163.0264,44.5342,163.0216,44.5518,163.0386,44.5486,163.03,44.55,1.8,0.74,1.34,194.24,-3078.0,-1860.0,-2690.68,279.95,2.43,0 204 255
161.88354,46.5044,point,168,P02_001975_2273_XN_47N198W,161.8672,46.4763,161.8999,46.5349,161.9004,46.4968,161.8613,46.512,161.88,46.5,3.72,1.83,6.82,21.0,-3224.0,-3165.0,-3194.5,29.5,2.03,0 204 255
161.85535,46.44095,point,169,P02_001975_2273_XN_47N198W,161.866,46.475,161.8447,46.4163,161.8335,46.4441,161.8682,46.4378,161.86,46.44,3.59,1.47,5.26,194.05,-3354.0,-2099.0,-2858.62,328.78,2.45,0 204 255
161.75755,33.22365,point,170,P22_009794_2155_XI_35N198W,161.7417,33.1526,161.7734,33.2844,161.7842,33.221,161.751,33.2263,161.76,33.22,7.97,1.68,13.35,11.37,-2252.0,-677.0,-1654.31,303.93,4.75,0 204 255
161.25294,34.522,point,171,B01_010005_2122_XI_32N198W,161.2925,34.4949,161.2134,34.5471,161.2607,34.5286,161.2505,34.5154,161.25,34.52,4.95,0.93,4.59,308.72,-2500.0,-1359.0,-1943.48,304.58,5.34,0 204 255
161.57886,36.22315,point,172,B04_011284_2166_XI_36N198W,161.7739,36.1892,161.3838,36.2376,161.5703,36.2439,161.5747,36.2024,161.58,36.22,18.87,2.47,46.6,278.86,-2313.0,-1116.0,-1920.22,247.02,7.65,0 204 255
161.80545,36.28445,point,173,B05_011561_2166_XI_36N198W,161.9341,36.2312,161.6768,36.4085,161.7842,36.2986,161.771,36.2703,161.81,36.28,16.17,1.79,28.97,310.61,-2007.0,-1380.0,-1830.84,97.56,9.02,0 204 255
160.5625,27.50455,point,174,P17_007500_2088_XN_28N199W,160.5781,27.4666,160.5469,27.5501,160.5813,27.5064,160.5635,27.5027,160.56,27.5,5.21,0.96,5.01,341.67,-3503.0,-2382.0,-2948.31,341.49,5.42,0 204 255
160.60976,27.49795,point,175,P17_007500_2088_XN_28N199W,160.6116,27.47,160.6079,27.5305,160.6218,27.4973,160.5977,27.4986,160.61,27.5,3.59,1.27,4.56,356.9,-3476.0,-2527.0,-3023.69,233.95,2.83,0 204 255
160.9994,35.56825,point,176,P15_006788_2163_XN_36N199W,161.0122,35.5274,160.9866,35.605,160.9985,35.5681,160.9822,35.5684,161.0,35.57,4.76,0.79,3.74,344.99,-2871.0,-2030.0,-2585.83,182.38,6.06,0 204 255
160.9465,34.9788,point,177,P15_006788_2163_XN_36N199W,160.9626,35.0017,160.9304,34.9636,160.9451,34.9822,160.9546,34.9754,160.95,34.98,2.75,0.61,1.68,214.71,-2802.0,-2026.0,-2639.7,199.87,4.48,0 204 255
160.9603,35.08375,point,178,P15_006788_2163_XN_36N199W,160.9741,35.065,160.9465,35.0984,160.9636,35.0855,160.9546,35.082,160.96,35.08,2.39,0.48,1.16,325.94,-2803.0,-1633.0,-2445.83,326.57,4.94,0 204 255
161.104,36.1231,point,179,P17_007790_2182_XN_38N199W,161.0688,36.137,161.1392,36.115,161.1069,36.117,161.1089,36.1292,161.1,36.12,3.61,0.73,2.64,111.13,-2952.0,-2232.0,-2692.44,149.85,4.95,0 204 255
160.9597,35.7471,point,180,P17_007790_2182_XN_38N199W,160.9734,35.7551,160.946,35.7405,160.957,35.7505,160.9626,35.7437,160.96,35.75,1.58,0.48,0.76,236.72,-2929.0,-2793.0,-2898.58,25.12,3.25,0 204 255
161.01445,35.71975,point,181,P17_007790_2182_XN_38N199W,161.0247,35.7351,161.0042,35.7031,161.0085,35.7224,161.0195,35.7171,161.01,35.72,2.14,0.62,1.32,207.49,-2935.0,-2728.0,-2874.32,45.38,3.47,0 204 255
160.6235,41.6067,point,182,P18_007935_2225_XI_42N199W,160.6335,41.6384,160.6135,41.5764,160.6133,41.6113,160.6492,41.6021,160.62,41.61,3.78,1.68,6.36,193.57,-2608.0,-2483.0,-2559.0,47.87,2.25,0 204 255
160.62254,41.65785,point,183,P18_007935_2225_XI_42N199W,160.6379,41.6362,160.6072,41.6809,160.6387,41.6665,160.6118,41.6492,160.62,41.66,2.98,1.57,4.68,332.85,-2599.0,-1738.0,-2300.07,213.31,1.89,0 204 255
160.57303,35.2683,point,184,B04_011350_2144_XN_34N199W,160.54545,35.2395,160.6006,35.2966,160.5796,35.2644,160.5684,35.2722,160.57,35.27,4.31,0.71,3.07,38.24,-2801.0,-2408.0,-2707.93,73.29,6.05,0 204 255
160.61916,35.2422,point,185,B04_011350_2144_XN_34N199W,160.6016,35.2136,160.6367,35.2752,160.627,35.2385,160.6133,35.2459,160.62,35.24,4.03,0.8,3.2,24.95,-2796.0,-1850.0,-2523.74,227.42,5.06,0 204 255
160.3949,33.72085,point,186,B04_011350_2144_XN_34N199W,160.4036,33.6856,160.3862,33.7466,160.4087,33.7227,160.3948,33.719,160.39,33.72,3.72,0.72,2.67,346.66,-2719.0,-1835.0,-2380.15,180.84,5.16,0 204 255
160.5797,33.7181,point,187,B04_011350_2144_XN_34N199W,160.5718,33.7127,160.5876,33.7233,160.5833,33.7118,160.5739,33.7244,160.58,33.72,1.0,0.88,0.88,51.11,-2728.0,-2227.0,-2531.89,157.75,1.14,0 204 255
160.7128,39.93065,point,188,B06_011917_2224_XI_42N199W,160.709,39.9048,160.7166,39.9536,160.719,39.9299,160.6982,39.9314,160.71,39.93,2.91,0.95,2.77,6.81,-2594.0,-1650.0,-2261.76,236.72,3.07,0 204 255
160.3291,33.1958,point,189,B07_012339_2139_XI_33N199W,160.3359,33.1673,160.3223,33.22,160.3389,33.198,160.3218,33.1936,160.33,33.2,3.2,0.89,2.84,347.82,-2676.0,-1626.0,-2344.74,227.79,3.6,0 204 255
160.13651,33.3335,point,190,B07_012339_2139_XI_33N199W,160.1238,33.3186,160.1492,33.3421,160.1377,33.3301,160.127,33.3369,160.14,33.33,1.88,0.67,1.25,42.08,-2642.0,-1980.0,-2508.02,130.7,2.82,0 204 255
158.01186,43.02675,point,191,P01_001553_2232_XN_43N202W,158.0281,43.0398,157.9956,43.0125,158.0107,43.0313,158.0176,43.0222,158.01,43.03,2.15,0.62,1.32,221.04,-4068.0,-2927.0,-3421.98,268.51,3.48,0 204 255
144.33189,34.26775,point,192,P16_007171_2153_XN_35N215W,144.322,34.2427,144.3418,34.2847,144.3491,34.262,144.3186,34.2735,144.33,34.27,2.67,1.64,4.39,21.28,-4693.0,-3625.0,-3934.0,231.16,1.63,0 204 255
137.20094,38.58745,point,193,P03_002411_2189_XI_38N222W,137.2261,38.5842,137.1758,38.5916,137.2017,38.5911,137.2012,38.5838,137.2,38.59,2.37,0.43,1.03,280.67,-5586.0,-5177.0,-5431.16,105.54,5.47,0 204 255
120.1642,40.11795,point,194,P01_001528_2209_XI_40N239W,120.1494,40.1072,120.179,40.1301,120.1758,40.1126,120.158,40.1233,120.16,40.12,1.91,1.03,1.96,44.66,-5889.0,-4313.0,-5025.47,502.16,1.86,0 204 255
120.23365,40.11095,point,195,P01_001528_2209_XI_40N239W,120.2341,40.0874,120.2332,40.1297,120.2456,40.1106,120.2224,40.1113,120.23,40.11,2.51,1.05,2.64,359.07,-5887.0,-4288.0,-5008.29,461.31,2.38,0 204 255
120.3855,40.58035,point,196,B05_011602_2207_XI_40N239W,120.3738,40.6255,120.3972,40.5249,120.3652,40.5789,120.3972,40.5818,120.39,40.58,6.06,1.45,8.78,169.97,-5774.0,-4335.0,-4958.2,394.37,4.17,0 204 255
120.52975,40.5165,point,197,B05_011602_2207_XI_40N239W,120.5627,40.5464,120.4968,40.4873,120.5215,40.5244,120.5425,40.5086,120.53,40.52,4.59,1.33,6.11,220.31,-5957.0,-4223.0,-4880.95,481.75,3.45,0 204 255
116.3651,38.92715,point,198,P05_002847_2194_XN_39N244W,116.3789,38.9036,116.3513,38.9507,116.3723,38.9307,116.3616,38.9236,116.37,38.93,3.07,0.65,1.99,335.5,-5878.0,-4392.0,-5137.45,422.79,4.73,0 204 255
116.05065,39.0479,point,199,P05_002847_2194_XN_39N244W,116.0361,39.0481,116.0652,39.0547,116.0554,39.0445,116.0525,39.0513,116.05,39.05,1.4,0.42,0.59,73.71,-5863.0,-4461.0,-5018.95,379.51,3.29,0 204 255
116.07265,39.0833,point,200,P05_002847_2194_XN_39N244W,116.0425,39.0835,116.1028,39.0813,116.0681,39.0723,116.0679,39.0943,116.07,39.08,2.78,1.3,3.62,92.67,-5918.0,-4405.0,-5108.06,477.67,2.13,0 204 255
77.1509,27.7848,point,201,P06_003310_2082_XI_28N282W,77.1509,27.7727,77.1509,27.8008,77.1565,27.7847,77.147,27.7849,77.15,27.78,1.67,0.5,0.83,0.0,-1809.0,101.0,-932.96,540.59,3.34,0 204 255
75.6187,33.7327,point,202,P17_007569_2143_XN_34N284W,75.6104,33.7786,75.627,33.6829,75.6094,33.7332,75.6426,33.7322,75.62,33.73,5.73,1.64,9.38,171.79,-2775.0,-1677.0,-2296.53,266.27,3.5,0 204 255
75.7971,33.2195,point,203,P17_007569_2143_XN_34N284W,75.8193,33.2429,75.7749,33.199,75.7852,33.2298,75.812,33.2092,75.8,33.22,3.41,1.8,6.15,220.25,-2748.0,-1740.0,-2362.29,221.23,1.89,0 204 255
74.4873,29.79835,point,204,P22_009639_2114_XN_31N285W,74.5261,29.7656,74.4485,29.8379,74.4949,29.8025,74.4905,29.7942,74.49,29.8,5.86,0.54,3.17,317.05,-1706.0,412.0,-630.27,638.33,10.81,0 204 255
74.79945,29.808,point,205,P22_009639_2114_XN_31N285W,74.8032,29.7576,74.7957,29.8548,74.7903,29.8091,74.7771,29.8069,74.8,29.81,5.77,0.69,3.99,356.17,-1824.0,413.0,-794.89,532.03,8.35,0 204 255
73.43785,28.60365,point,206,P06_003231_2090_XI_29N286W,73.4868,28.5676,73.3889,28.6377,73.437,28.6072,73.4358,28.6001,73.44,28.6,6.57,0.43,2.8,309.22,-690.0,1162.0,537.49,430.06,15.45,0 204 255
